Task ID,Message Type,Req. Timestamp,Method,URL,Code,Reason,RTT,Size Req. Header,Size Req. Body,Size Resp. Header,Size Resp. Body,Highest Alert,State,Payloads
0,Original,Tue Jun 02 17:44:16 CEST 2020,POST,https://staging.itapp.eus/,200,OK,133,579,103,426,5615,,,[]
7,Fuzzed,Tue Jun 02 17:49:22 CEST 2020,POST,https://staging.itapp.eus/,200,OK,306,579,102,426,5465,,Blocked,[]
3,Fuzzed,Tue Jun 02 17:49:22 CEST 2020,POST,https://staging.itapp.eus/,200,OK,327,579,102,426,5465,,Blocked,[]
5,Fuzzed,Tue Jun 02 17:49:22 CEST 2020,POST,https://staging.itapp.eus/,200,OK,328,579,102,426,5465,,Blocked,[]
6,Fuzzed,Tue Jun 02 17:49:22 CEST 2020,POST,https://staging.itapp.eus/,200,OK,341,579,102,426,5465,,Blocked,[]
1,Fuzzed,Tue Jun 02 17:49:22 CEST 2020,POST,https://staging.itapp.eus/,200,OK,357,579,102,426,5465,,Blocked,[]
2,Fuzzed,Tue Jun 02 17:49:22 CEST 2020,POST,https://staging.itapp.eus/,200,OK,358,579,102,426,5465,,Blocked,[]
8,Fuzzed,Tue Jun 02 17:49:22 CEST 2020,POST,https://staging.itapp.eus/,200,OK,357,579,102,426,5465,,Blocked,[]
4,Fuzzed,Tue Jun 02 17:49:22 CEST 2020,POST,https://staging.itapp.eus/,200,OK,372,579,102,426,5465,,Blocked,[]
9,Fuzzed,Tue Jun 02 17:49:23 CEST 2020,POST,https://staging.itapp.eus/,200,OK,153,579,102,426,5465,,Blocked,[]
11,Fuzzed,Tue Jun 02 17:49:23 CEST 2020,POST,https://staging.itapp.eus/,200,OK,147,579,102,426,5465,,Blocked,[]
10,Fuzzed,Tue Jun 02 17:49:23 CEST 2020,POST,https://staging.itapp.eus/,200,OK,149,579,102,426,5465,,Blocked,[]
12,Fuzzed,Tue Jun 02 17:49:23 CEST 2020,POST,https://staging.itapp.eus/,200,OK,146,579,102,426,5465,,Blocked,[]
14,Fuzzed,Tue Jun 02 17:49:23 CEST 2020,POST,https://staging.itapp.eus/,200,OK,139,579,102,426,5465,,Blocked,[]
13,Fuzzed,Tue Jun 02 17:49:23 CEST 2020,POST,https://staging.itapp.eus/,200,OK,143,579,102,426,5465,,Blocked,[]
15,Fuzzed,Tue Jun 02 17:49:23 CEST 2020,POST,https://staging.itapp.eus/,200,OK,138,579,102,426,5465,,Blocked,[]
16,Fuzzed,Tue Jun 02 17:49:23 CEST 2020,POST,https://staging.itapp.eus/,200,OK,139,579,102,426,5465,,Blocked,[]
18,Fuzzed,Tue Jun 02 17:49:23 CEST 2020,POST,https://staging.itapp.eus/,200,OK,141,579,102,426,5465,,Blocked,[]
19,Fuzzed,Tue Jun 02 17:49:23 CEST 2020,POST,https://staging.itapp.eus/,200,OK,151,579,102,426,5465,,Blocked,[]
17,Fuzzed,Tue Jun 02 17:49:23 CEST 2020,POST,https://staging.itapp.eus/,200,OK,157,579,102,426,5465,,Blocked,[]
20,Fuzzed,Tue Jun 02 17:49:23 CEST 2020,POST,https://staging.itapp.eus/,200,OK,153,579,102,426,5465,,Blocked,[]
21,Fuzzed,Tue Jun 02 17:49:23 CEST 2020,POST,https://staging.itapp.eus/,200,OK,147,579,102,426,5465,,Blocked,[]
23,Fuzzed,Tue Jun 02 17:49:23 CEST 2020,POST,https://staging.itapp.eus/,200,OK,145,579,102,426,5465,,Blocked,[]
22,Fuzzed,Tue Jun 02 17:49:23 CEST 2020,POST,https://staging.itapp.eus/,200,OK,161,579,102,426,5465,,Blocked,[]
24,Fuzzed,Tue Jun 02 17:49:23 CEST 2020,POST,https://staging.itapp.eus/,200,OK,155,579,102,426,5465,,Blocked,[]
25,Fuzzed,Tue Jun 02 17:49:23 CEST 2020,POST,https://staging.itapp.eus/,200,OK,138,579,102,426,5465,,Blocked,[]
27,Fuzzed,Tue Jun 02 17:49:23 CEST 2020,POST,https://staging.itapp.eus/,200,OK,132,579,102,426,5465,,Blocked,[]
26,Fuzzed,Tue Jun 02 17:49:23 CEST 2020,POST,https://staging.itapp.eus/,200,OK,134,579,102,426,5465,,Blocked,[]
29,Fuzzed,Tue Jun 02 17:49:23 CEST 2020,POST,https://staging.itapp.eus/,200,OK,142,579,102,426,5465,,Blocked,[]
28,Fuzzed,Tue Jun 02 17:49:23 CEST 2020,POST,https://staging.itapp.eus/,200,OK,154,579,102,426,5465,,Blocked,[]
31,Fuzzed,Tue Jun 02 17:49:23 CEST 2020,POST,https://staging.itapp.eus/,200,OK,139,579,102,426,5465,,Blocked,[]
32,Fuzzed,Tue Jun 02 17:49:23 CEST 2020,POST,https://staging.itapp.eus/,200,OK,138,579,102,426,5465,,Blocked,[]
30,Fuzzed,Tue Jun 02 17:49:23 CEST 2020,POST,https://staging.itapp.eus/,200,OK,151,579,102,426,5465,,Blocked,[]
34,Fuzzed,Tue Jun 02 17:49:23 CEST 2020,POST,https://staging.itapp.eus/,200,OK,133,579,102,426,5465,,Blocked,[]
33,Fuzzed,Tue Jun 02 17:49:23 CEST 2020,POST,https://staging.itapp.eus/,200,OK,148,579,102,426,5465,,Blocked,[]
35,Fuzzed,Tue Jun 02 17:49:23 CEST 2020,POST,https://staging.itapp.eus/,200,OK,145,579,102,426,5465,,Blocked,[]
36,Fuzzed,Tue Jun 02 17:49:23 CEST 2020,POST,https://staging.itapp.eus/,200,OK,148,579,102,426,5465,,Blocked,[]
39,Fuzzed,Tue Jun 02 17:49:23 CEST 2020,POST,https://staging.itapp.eus/,200,OK,131,579,102,426,5465,,Blocked,[]
38,Fuzzed,Tue Jun 02 17:49:23 CEST 2020,POST,https://staging.itapp.eus/,200,OK,138,579,102,426,5465,,Blocked,[]
37,Fuzzed,Tue Jun 02 17:49:23 CEST 2020,POST,https://staging.itapp.eus/,200,OK,149,579,102,426,5465,,Blocked,[]
40,Fuzzed,Tue Jun 02 17:49:23 CEST 2020,POST,https://staging.itapp.eus/,200,OK,143,579,102,426,5465,,Blocked,[]
41,Fuzzed,Tue Jun 02 17:49:23 CEST 2020,POST,https://staging.itapp.eus/,200,OK,131,579,102,426,5465,,Blocked,[]
43,Fuzzed,Tue Jun 02 17:49:23 CEST 2020,POST,https://staging.itapp.eus/,200,OK,139,579,102,426,5465,,Blocked,[]
42,Fuzzed,Tue Jun 02 17:49:23 CEST 2020,POST,https://staging.itapp.eus/,200,OK,143,579,102,426,5465,,Blocked,[]
48,Fuzzed,Tue Jun 02 17:49:23 CEST 2020,POST,https://staging.itapp.eus/,200,OK,130,579,102,426,5465,,Blocked,[]
45,Fuzzed,Tue Jun 02 17:49:23 CEST 2020,POST,https://staging.itapp.eus/,200,OK,155,579,102,426,5465,,Blocked,[]
44,Fuzzed,Tue Jun 02 17:49:23 CEST 2020,POST,https://staging.itapp.eus/,200,OK,158,579,102,426,5465,,Blocked,[]
46,Fuzzed,Tue Jun 02 17:49:23 CEST 2020,POST,https://staging.itapp.eus/,200,OK,160,579,102,426,5465,,Blocked,[]
47,Fuzzed,Tue Jun 02 17:49:23 CEST 2020,POST,https://staging.itapp.eus/,200,OK,155,579,102,426,5465,,Blocked,[]
49,Fuzzed,Tue Jun 02 17:49:23 CEST 2020,POST,https://staging.itapp.eus/,200,OK,140,579,102,426,5465,,Blocked,[]
51,Fuzzed,Tue Jun 02 17:49:23 CEST 2020,POST,https://staging.itapp.eus/,200,OK,137,579,102,426,5465,,Blocked,[]
50,Fuzzed,Tue Jun 02 17:49:23 CEST 2020,POST,https://staging.itapp.eus/,200,OK,151,579,102,426,5465,,Blocked,[]
52,Fuzzed,Tue Jun 02 17:49:23 CEST 2020,POST,https://staging.itapp.eus/,200,OK,134,579,102,426,5465,,Blocked,[]
54,Fuzzed,Tue Jun 02 17:49:23 CEST 2020,POST,https://staging.itapp.eus/,200,OK,136,579,102,426,5465,,Blocked,[]
53,Fuzzed,Tue Jun 02 17:49:23 CEST 2020,POST,https://staging.itapp.eus/,200,OK,139,579,102,426,5465,,Blocked,[]
55,Fuzzed,Tue Jun 02 17:49:23 CEST 2020,POST,https://staging.itapp.eus/,200,OK,140,579,102,426,5465,,Blocked,[]
56,Fuzzed,Tue Jun 02 17:49:23 CEST 2020,POST,https://staging.itapp.eus/,200,OK,141,579,102,426,5465,,Blocked,[]
57,Fuzzed,Tue Jun 02 17:49:23 CEST 2020,POST,https://staging.itapp.eus/,200,OK,142,579,102,426,5465,,Blocked,[]
58,Fuzzed,Tue Jun 02 17:49:23 CEST 2020,POST,https://staging.itapp.eus/,200,OK,134,579,102,426,5465,,Blocked,[]
